Soil Moisture,Temperature,Soil Humidity,Status
83,44,46,OFF
26,7,40,OFF
63,43,35,ON
75,31,64,OFF
32,15,40,OFF
61,10,23,OFF
77,32,53,ON
84,45,68,ON
75,2,32,ON
19,15,32,ON
44,15,29,OFF
45,10,67,ON
62,31,34,OFF
30,6,44,ON
37,27,60,ON
34,2,47,OFF
36,0,54,OFF
88,38,38,OFF
83,20,45,OFF
35,40,33,ON
61,4,47,OFF
85,45,48,ON
28,44,49,ON
28,10,60,ON
25,25,36,OFF
13,32,43,ON
65,6,68,ON
27,24,52,ON
88,1,46,OFF
68,39,61,OFF
89,18,46,OFF
72,7,67,OFF
18,26,32,OFF
21,41,51,ON
14,28,70,ON
86,29,40,OFF
9,14,36,OFF
75,10,69,ON
69,32,21,ON
4,30,51,ON
19,44,36,ON
63,43,56,OFF
71,45,45,ON
1,23,42,ON
74,20,61,OFF
3,16,64,ON
46,20,25,OFF
41,4,21,OFF
41,31,69,OFF
39,41,55,OFF
25,5,59,OFF
82,41,39,ON
70,9,33,OFF
34,11,35,OFF
68,20,59,OFF
38,8,45,OFF
80,43,38,OFF
42,29,62,OFF
13,19,27,ON
16,25,48,OFF
16,19,32,ON
41,20,28,ON
33,14,64,OFF
76,28,26,ON
40,26,35,ON
88,37,61,ON
7,11,20,ON
85,41,48,OFF
59,15,48,OFF
83,10,38,OFF
10,40,55,ON
25,31,46,ON
48,19,69,ON
20,2,55,ON
68,36,51,OFF
3,16,46,ON
23,37,40,ON
79,43,70,ON
51,16,55,ON
81,2,25,OFF
68,22,34,ON
81,6,45,OFF
20,42,22,ON
61,24,31,OFF
85,32,20,ON
8,19,36,OFF
61,16,70,ON
56,20,23,ON
2,24,31,ON
75,33,25,OFF
26,44,24,ON
84,6,59,OFF
67,27,26,ON
11,10,41,ON
20,36,46,ON
35,43,59,ON
65,5,52,OFF
11,20,68,ON
75,9,58,OFF
8,18,58,ON
2,24,29,ON
1,4,58,ON
6,29,28,ON
22,17,36,OFF
56,3,44,OFF
27,43,29,ON
19,44,46,ON
69,1,21,OFF
25,35,69,ON
78,45,24,ON
27,10,64,ON
3,26,43,ON
51,4,65,ON
60,30,61,OFF
8,8,47,ON
78,17,64,OFF
85,28,29,OFF
66,32,34,OFF
81,22,55,OFF
3,43,63,ON
73,41,55,ON
68,2,27,OFF
17,2,38,ON
67,15,70,ON
26,37,38,ON
73,16,63,OFF
33,16,20,OFF
43,40,62,ON
78,35,47,ON
10,12,43,ON
44,12,57,OFF
5,36,46,ON
37,34,38,ON
23,22,48,ON
86,20,33,OFF
86,4,46,OFF
36,45,53,OFF
33,37,47,OFF
61,2,24,OFF
89,33,38,OFF
17,24,57,OFF
6,32,33,ON
14,7,35,ON
71,1,49,OFF
78,21,32,OFF
26,10,65,ON
67,35,55,ON
3,1,62,ON
56,8,28,OFF
61,0,40,OFF
13,25,33,ON
87,12,62,OFF
24,20,45,OFF
56,20,49,ON
60,18,57,OFF
88,36,45,ON
35,4,61,OFF
59,18,22,OFF
85,39,50,OFF
12,44,57,ON
75,36,40,ON
70,34,37,ON
35,2,54,OFF
19,41,70,ON
77,17,62,OFF
79,12,34,ON
12,6,23,ON
9,43,64,ON
60,17,20,OFF
40,45,23,ON
40,36,61,ON
7,4,63,ON
46,13,54,ON
53,30,46,ON
77,29,23,OFF
68,0,29,OFF
32,40,42,ON
36,17,22,OFF
2,15,55,ON
18,9,59,ON
35,38,40,ON
56,30,39,OFF
16,17,35,OFF
71,24,48,OFF
37,6,64,ON
52,43,33,ON
19,18,47,ON
18,26,55,ON
36,32,64,OFF
17,0,22,ON
6,29,31,ON
30,24,21,OFF
25,1,66,OFF
40,23,41,OFF
3,0,55,ON
30,12,31,ON
29,6,50,OFF
84,25,66,OFF
16,8,50,OFF
38,6,20,OFF
55,34,61,ON
34,33,49,ON
6,37,32,OFF
45,7,48,OFF
60,37,48,ON
39,20,70,ON
21,12,65,OFF
71,28,37,OFF
62,42,57,OFF
15,18,56,OFF
30,38,23,ON
85,44,32,OFF
15,11,57,ON
58,25,34,ON
73,20,33,OFF
71,12,27,OFF
16,33,21,ON
65,25,41,OFF
69,40,53,OFF
89,35,45,OFF
87,42,60,ON
4,2,62,ON
63,14,53,OFF
22,35,21,ON
20,22,61,ON
60,7,28,OFF
27,38,57,ON
39,12,48,ON
68,32,24,ON
76,4,40,OFF
9,33,37,ON
70,22,44,ON
54,14,42,ON
43,29,43,ON
44,32,54,OFF
55,42,39,ON
4,17,27,ON
89,26,34,OFF
58,11,28,OFF
18,16,42,ON
18,3,40,ON
32,27,46,ON
27,31,23,ON
4,11,28,ON
63,17,58,OFF
4,9,54,OFF
6,38,67,ON
64,24,35,ON
45,11,26,OFF
43,23,46,ON
52,38,46,OFF
10,38,64,ON
37,13,56,OFF
78,36,43,OFF
6,39,25,OFF
43,42,64,OFF
41,36,24,ON
71,37,31,ON
4,42,41,ON
53,30,55,ON
5,16,35,OFF
6,24,62,ON
44,37,46,ON
43,2,61,OFF
36,24,51,ON
51,45,50,OFF
17,19,34,ON
38,2,55,OFF
24,26,52,ON
42,5,42,OFF
40,22,40,ON
78,27,67,OFF
45,40,20,ON
54,1,31,OFF
57,45,57,ON
77,16,32,OFF
19,5,67,ON
66,3,31,OFF
72,3,20,OFF
56,0,66,OFF
79,21,23,OFF
8,19,43,ON
38,40,34,ON
84,40,24,OFF
15,3,23,ON
41,37,23,ON
60,17,30,OFF
13,22,64,ON
60,2,68,OFF
7,1,40,ON
57,2,48,OFF
23,14,66,ON
43,33,40,ON
38,22,34,ON
14,9,39,OFF
6,32,60,OFF
57,45,61,ON
1,19,62,ON
36,34,61,OFF
73,14,60,OFF
64,34,20,OFF
5,1,26,OFF
1,11,21,ON
26,11,57,ON
56,21,30,OFF
25,6,33,OFF
34,13,64,ON
25,41,62,ON
86,8,42,OFF
82,14,21,OFF
71,42,46,OFF
62,5,57,OFF
17,8,21,ON
65,11,59,OFF
49,27,46,ON
4,38,64,ON
7,31,52,ON
13,44,33,ON
55,7,31,OFF
28,25,28,OFF
51,4,29,OFF
44,33,68,ON
8,0,21,ON
30,36,44,ON
72,16,37,ON
19,32,33,OFF
30,34,46,ON
32,2,55,ON
10,24,64,ON
46,2,56,OFF
61,15,58,OFF
48,43,38,ON
58,41,24,ON
66,38,39,OFF
38,10,35,ON
51,42,60,OFF
45,8,34,ON
5,21,35,ON
7,41,35,OFF
80,7,33,OFF
40,11,43,ON
8,21,24,OFF
5,43,38,ON
42,41,61,ON
34,23,40,ON
1,21,22,ON
12,15,36,ON
20,42,47,ON
30,28,65,ON
66,25,49,ON
25,3,62,ON
48,33,55,ON
59,20,53,OFF
27,3,55,OFF
33,37,53,ON
86,23,63,OFF
10,45,24,ON
60,6,29,OFF
13,22,29,ON
61,5,49,OFF
4,19,59,OFF
3,43,42,OFF
2,17,32,ON
46,6,64,ON
42,24,46,OFF
75,3,27,OFF
58,17,60,OFF
65,29,66,OFF
56,35,50,ON
61,7,34,OFF
28,1,66,ON
83,32,48,OFF
87,45,26,ON
81,13,20,OFF
21,28,68,ON
29,32,44,ON
56,43,45,OFF
81,11,29,OFF
75,44,29,OFF
28,37,38,ON
16,39,43,ON
79,18,26,OFF
80,19,45,OFF
27,41,21,ON
28,17,68,OFF
31,13,50,OFF
32,21,50,ON
45,45,53,OFF
20,13,50,ON
25,14,27,OFF
21,10,66,OFF
21,23,39,OFF
34,5,26,OFF
62,3,38,OFF
61,9,56,OFF
55,27,65,OFF
55,24,37,ON
24,23,34,ON
14,14,40,ON
20,30,39,ON
7,3,51,OFF
49,29,25,ON
87,39,43,ON
17,21,47,OFF
72,14,26,OFF
16,7,23,ON
24,5,40,OFF
43,20,51,ON
76,11,33,ON
68,42,50,ON
11,2,46,ON
33,45,32,ON
28,26,58,OFF
41,43,31,OFF
19,1,32,ON
48,37,53,ON
69,37,51,ON
36,10,22,OFF
44,42,40,ON
74,0,59,OFF
38,33,50,OFF
16,21,35,ON
82,27,70,OFF
59,33,50,OFF
15,12,28,ON
29,36,54,ON
15,9,65,ON
45,28,20,ON
13,29,58,ON
56,17,67,ON
14,32,28,ON
36,23,70,OFF
20,29,25,ON
81,44,53,OFF
49,35,54,OFF
47,36,44,ON
9,26,29,ON
26,29,57,ON
75,22,35,OFF
35,7,33,ON
79,1,57,OFF
59,27,25,ON
50,43,50,OFF
79,2,61,OFF
5,0,33,OFF
9,18,44,ON
23,32,34,ON
2,16,31,OFF
75,19,45,ON
29,13,53,OFF
77,23,33,ON
5,20,23,OFF
90,20,30,OFF
27,41,70,ON
17,36,66,OFF
46,38,53,OFF
39,44,42,ON
50,42,65,ON
57,37,64,ON
4,43,33,ON
45,3,31,OFF
62,42,33,OFF
88,1,60,OFF
9,13,61,ON
24,33,30,ON
49,16,24,OFF
42,6,64,OFF
65,25,42,ON
45,0,30,OFF
54,16,22,OFF
42,8,70,ON
73,9,67,ON
54,41,62,OFF
80,45,37,ON
81,35,53,ON
13,3,55,OFF
2,21,29,ON
89,39,24,OFF
84,29,20,OFF
2,22,42,ON
66,36,40,ON
71,28,36,ON
20,12,30,OFF
38,7,70,ON
5,8,32,OFF
79,16,41,OFF
81,42,52,OFF
31,7,46,OFF
42,42,33,ON
18,25,29,ON
59,23,20,ON
40,37,65,ON
39,19,56,OFF
30,1,30,OFF
75,32,30,OFF
15,44,51,ON
66,22,55,OFF
45,40,40,ON
15,16,21,ON
64,3,32,ON
7,19,66,OFF
62,43,55,OFF
41,42,61,ON
23,5,37,ON
72,24,43,OFF
1,26,64,ON
37,10,52,OFF
42,30,24,ON
64,44,48,OFF
37,28,42,ON
46,27,66,ON
38,40,43,ON
14,24,66,OFF
11,23,40,ON
37,11,59,OFF
29,33,35,OFF
37,22,46,ON
43,40,55,ON
53,27,20,ON
19,44,39,ON
36,12,64,ON
29,18,57,OFF
31,9,32,ON
79,34,59,ON
17,33,21,OFF
2,43,28,ON
26,41,43,ON
71,37,55,ON
21,38,20,ON
17,39,22,ON
66,37,22,ON
73,17,42,ON
79,43,41,OFF
67,42,47,OFF
81,36,67,OFF
55,26,20,ON
83,6,69,OFF
87,33,65,ON
29,27,47,OFF
8,13,67,ON
77,26,54,OFF
27,12,41,OFF
57,36,33,ON
81,25,31,OFF
7,42,37,ON
60,38,53,OFF
39,38,22,ON
44,43,24,ON
12,3,56,OFF
85,5,67,ON
36,32,43,ON
8,4,69,ON
90,26,44,OFF
50,39,34,ON
35,14,41,OFF
39,6,33,ON
49,26,20,ON
19,7,60,ON
81,28,30,OFF
2,37,44,ON
26,25,47,OFF
60,6,66,OFF
50,30,51,OFF
21,38,35,ON
82,19,68,OFF
54,21,27,OFF
49,14,65,ON
27,2,34,OFF
16,2,32,ON
41,14,59,ON
58,33,24,OFF
1,4,59,ON
90,0,69,OFF
20,43,29,ON
20,34,38,ON
33,39,49,OFF
62,40,61,ON
6,34,61,ON
86,7,35,OFF
52,18,54,OFF
67,4,60,OFF
11,26,27,ON
67,19,49,ON
46,6,39,ON
66,43,26,OFF
70,41,41,OFF
18,1,36,OFF
34,7,56,OFF
84,7,61,OFF
27,38,32,ON
86,3,39,OFF
50,44,41,OFF
69,45,53,ON
27,1,43,OFF
89,43,53,OFF
33,7,21,ON
3,37,23,ON
72,31,56,OFF
1,16,59,ON
3,31,55,ON
9,40,55,ON
3,21,60,OFF
67,40,48,OFF
71,32,44,ON
4,21,32,ON
1,26,47,ON
77,19,46,ON
40,37,42,ON
17,31,30,ON
41,1,45,OFF
77,11,68,OFF
5,12,22,OFF
56,33,65,ON
6,22,28,ON
55,5,69,ON
22,11,57,OFF
10,21,47,ON
27,30,46,ON
39,34,37,ON
21,12,67,ON
50,18,37,OFF
26,20,60,OFF
51,23,50,ON
82,5,54,OFF
83,10,24,OFF
21,7,22,ON
68,35,67,OFF
71,21,49,OFF
20,14,43,ON
15,39,33,ON
27,19,66,ON
28,18,68,OFF
1,14,67,ON
65,31,41,OFF
62,12,56,OFF
83,0,67,OFF
31,30,65,OFF
56,32,36,ON
49,45,62,ON
40,0,24,OFF
14,33,40,ON
50,37,22,ON
45,38,67,ON
83,36,55,ON
41,28,54,ON
17,25,61,OFF
65,15,44,ON
48,25,63,OFF
31,24,61,OFF
48,27,32,ON
15,15,52,OFF
8,8,21,OFF
80,20,24,OFF
72,33,33,OFF
25,36,70,ON
81,32,58,ON
83,36,31,ON
11,0,54,OFF
54,5,31,OFF
63,25,61,OFF
79,3,49,OFF
75,26,45,ON
48,19,29,ON
60,34,61,OFF
56,15,54,OFF
66,17,28,OFF
31,18,35,ON
29,40,56,ON
50,26,28,OFF
12,44,37,OFF
40,19,31,ON
31,21,62,OFF
31,5,54,ON
81,31,49,ON
43,17,61,OFF
43,9,20,OFF
5,16,44,ON
18,10,69,ON
87,45,44,ON
36,42,55,ON
36,40,21,ON
65,26,38,OFF
25,27,60,ON
66,45,44,OFF
88,29,30,OFF
79,34,50,OFF
21,11,62,ON
4,18,50,ON
46,39,69,ON
15,23,23,ON
15,43,62,ON
79,25,22,ON
80,4,62,OFF
79,12,22,OFF
32,1,31,OFF
67,44,37,OFF
11,0,39,OFF
72,22,40,ON
59,11,30,OFF
81,8,46,OFF
31,30,27,ON
59,29,47,OFF
84,36,58,ON
64,9,49,OFF
34,12,39,ON
27,39,64,ON
83,37,57,OFF
27,13,58,OFF
78,20,23,OFF
17,2,45,OFF
54,3,20,OFF
17,31,26,ON
30,3,65,OFF
19,26,52,ON
20,26,48,ON
27,8,29,OFF
40,19,28,ON
53,39,20,ON
67,44,27,ON
10,43,60,ON
69,42,69,ON
69,15,44,ON
44,41,62,ON
56,5,54,OFF
63,25,31,OFF
27,5,53,OFF
39,0,51,OFF
51,31,54,ON
3,27,37,OFF
50,39,66,ON
11,35,70,ON
54,22,37,OFF
33,3,30,OFF
11,13,49,ON
78,11,69,ON
90,43,68,ON
54,28,55,ON
25,8,45,OFF
1,2,48,ON
20,35,67,ON
34,21,44,ON
83,26,69,OFF
48,18,33,ON
51,22,32,ON
88,7,62,OFF
17,9,28,OFF
57,18,41,ON
25,15,65,OFF
75,45,70,OFF
52,35,64,ON
5,24,56,OFF
17,28,21,ON
25,11,49,OFF
58,27,48,OFF
23,18,63,ON
61,22,59,OFF
54,37,64,ON
34,38,67,ON
10,7,39,OFF
13,7,48,ON
21,35,64,ON
88,32,53,ON
58,32,36,OFF
86,5,63,OFF
90,11,46,OFF
50,9,68,OFF
24,17,65,ON
46,9,43,OFF
9,11,58,ON
22,33,69,ON
18,14,44,ON
4,13,39,ON
68,21,21,ON
45,44,52,ON
30,20,27,OFF
2,6,51,ON
22,35,51,ON
8,45,39,OFF
42,27,58,ON
42,4,31,OFF
59,3,38,OFF
71,18,64,OFF
41,17,23,OFF
19,40,30,ON
30,16,24,OFF
46,21,24,OFF
27,18,22,OFF
9,16,50,ON
32,7,32,ON
37,4,32,ON
14,34,54,ON
65,41,61,ON
76,11,46,OFF
66,12,58,OFF
40,9,32,ON
40,17,45,OFF
26,35,36,ON
81,0,48,OFF
70,35,22,OFF
80,34,56,OFF
43,14,30,OFF
14,9,52,ON
17,31,44,OFF
28,42,26,ON
6,7,42,ON
88,5,60,OFF
40,24,49,ON
90,0,56,OFF
31,4,46,OFF
55,43,21,ON
6,5,49,ON
83,10,41,ON
22,18,24,OFF
39,36,57,OFF
86,7,34,OFF
23,36,68,ON
29,17,39,ON
28,41,43,OFF
28,36,45,OFF
87,14,64,OFF
90,3,66,ON
33,31,34,ON
29,31,65,ON
47,39,47,ON
30,35,41,ON
67,1,50,OFF
33,42,56,ON
81,1,56,OFF
45,13,51,ON
45,35,58,ON
85,40,44,ON
84,11,34,ON
45,40,47,ON
50,14,56,OFF
88,12,23,OFF
59,28,29,ON
57,9,61,OFF
3,43,34,OFF
69,42,48,ON
45,33,24,ON
2,15,29,ON
31,27,54,ON
2,8,68,ON
15,9,68,ON
85,14,50,OFF
77,14,44,OFF
67,28,53,ON
80,0,57,OFF
87,17,33,ON
11,27,68,ON
53,32,49,ON
64,25,56,ON
36,15,34,OFF
80,18,53,OFF
43,13,49,ON
15,39,52,ON
88,7,37,ON
18,36,20,OFF
1,44,27,ON
14,22,30,ON
58,31,48,ON
68,4,57,OFF
6,2,30,ON
13,33,40,ON
45,30,42,OFF
34,16,30,OFF
77,23,51,ON
26,41,65,ON
10,16,52,ON
30,11,63,OFF
38,17,65,ON
59,21,32,ON
33,19,34,ON
9,13,51,ON
74,8,61,OFF
82,13,29,OFF
3,38,34,ON
1,5,55,OFF
30,20,37,ON
33,6,56,OFF
18,35,37,ON
6,28,26,ON
57,10,51,ON
65,7,44,OFF
10,40,27,ON
9,41,66,ON
27,39,68,ON
13,25,20,ON
90,21,70,ON
27,32,70,ON
5,22,38,OFF
87,29,53,ON
12,25,34,ON
10,9,45,OFF
10,7,42,ON
83,17,65,OFF
69,27,61,OFF
84,24,32,ON
57,41,63,ON
27,37,57,OFF
2,15,45,ON
28,12,30,OFF
80,25,46,OFF
21,32,65,ON
5,17,33,ON
81,13,64,ON
17,18,31,OFF
25,27,20,OFF
16,40,60,ON
83,24,55,OFF
14,30,23,ON
33,6,55,OFF
48,5,24,OFF
8,45,41,ON
86,20,32,OFF
60,7,59,OFF
5,44,38,ON
52,43,59,ON
2,20,64,ON
7,15,66,ON
71,44,23,ON
49,24,32,OFF
45,6,39,OFF
64,30,28,ON
53,2,21,OFF
1,36,67,ON
73,28,34,ON
84,5,33,OFF
46,30,39,ON
1,1,46,ON
62,11,32,OFF
59,33,58,ON
65,8,20,OFF
80,4,20,OFF
86,27,44,OFF
11,20,30,OFF
22,38,37,ON
53,42,54,ON
18,39,66,OFF
70,15,50,OFF
18,26,52,ON
33,36,57,ON
67,32,51,OFF
30,12,39,OFF
21,38,26,ON
59,18,26,ON
66,29,58,ON
69,18,56,OFF
27,3,22,ON
17,12,45,ON
76,23,22,OFF
84,3,38,OFF
18,28,32,ON
48,5,42,ON
16,25,48,ON
36,40,44,ON
3,38,22,ON
50,1,55,OFF
68,27,26,ON
72,6,35,ON
53,0,63,OFF
78,28,22,OFF
76,43,65,OFF
25,13,52,OFF
90,8,48,OFF
22,13,58,OFF
34,19,56,ON
76,41,61,OFF
24,23,66,ON
9,21,68,ON
42,43,40,OFF
4,36,41,ON
36,14,69,ON
2,37,44,ON
66,6,37,OFF
44,23,57,OFF
20,15,62,ON
56,33,64,OFF
45,10,47,ON
51,35,43,ON
88,32,45,OFF
19,37,35,ON
31,24,47,OFF
40,10,27,OFF
20,28,42,ON
11,40,68,ON
5,9,26,ON
19,6,48,ON
58,21,29,OFF
86,18,38,OFF
31,12,55,OFF
55,8,47,OFF
70,19,40,ON
13,3,63,OFF
46,6,40,OFF
32,44,41,ON
40,2,62,ON
72,11,20,OFF
87,36,47,ON
6,16,31,ON
22,43,28,ON
55,43,32,ON
27,27,61,OFF
21,34,65,OFF
11,10,53,ON
27,15,54,OFF
38,2,39,OFF
11,12,63,ON
41,26,26,OFF
27,43,56,ON
42,0,42,OFF
75,14,70,OFF
13,21,21,ON
8,1,66,ON
13,20,24,ON
4,29,59,ON
24,13,52,OFF
72,30,53,OFF
72,42,59,ON
77,18,63,OFF
69,44,55,OFF
74,38,63,ON
18,9,20,OFF
90,41,53,ON
61,1,58,OFF
81,3,50,OFF
9,26,45,ON
81,14,49,OFF
48,33,63,ON
5,21,20,ON
52,42,70,OFF
15,45,56,ON
86,44,61,OFF
48,41,32,ON
51,18,26,ON
9,27,47,ON
31,3,51,OFF
59,30,66,ON
89,28,66,OFF
77,19,33,OFF
14,39,66,ON
30,29,31,ON
73,22,36,OFF
13,25,65,ON
86,13,51,OFF
83,19,51,ON
81,43,37,OFF
86,26,25,OFF
36,27,68,OFF
85,10,45,OFF
66,37,50,ON
46,43,46,ON
16,32,35,ON
66,1,35,OFF
79,12,42,OFF
3,31,34,ON
3,14,35,OFF
53,14,48,OFF
24,43,37,ON
64,34,39,ON
31,40,23,ON
67,29,56,ON
5,6,57,OFF
21,0,63,OFF
47,11,67,ON
41,1,52,OFF
90,34,21,OFF
71,14,37,ON
7,12,67,ON
12,44,40,OFF
49,6,64,ON
75,10,29,OFF
17,11,55,ON
45,44,42,ON
45,4,66,ON
29,40,44,ON
12,43,53,ON
27,43,57,OFF
4,27,27,ON
9,11,60,ON
81,35,66,ON
65,4,58,OFF
56,20,30,ON
89,45,49,OFF
41,27,68,ON
7,8,70,ON
9,22,66,ON
31,11,53,OFF
68,38,43,OFF
5,41,66,ON
34,22,63,OFF
70,42,26,OFF
28,44,50,ON
65,36,61,ON
36,18,20,OFF
43,19,69,OFF
83,11,27,OFF
13,16,48,ON
82,14,22,OFF
1,37,26,OFF
56,30,23,ON
72,43,40,ON
20,7,52,ON
7,35,39,OFF
36,39,54,OFF
83,17,23,OFF
58,37,25,ON
63,9,38,OFF
40,28,54,ON
36,4,69,OFF
65,13,48,OFF
22,24,40,ON
17,13,65,ON
24,21,57,OFF
68,36,28,ON
51,9,35,ON
21,0,20,OFF
55,25,39,ON
49,35,47,ON
43,43,27,ON
55,6,32,ON
44,40,39,ON
8,3,56,ON
45,0,66,OFF
65,27,33,ON
81,24,38,ON
6,40,26,ON
34,35,43,ON
67,20,31,OFF
24,12,51,OFF
25,40,69,ON
52,37,25,ON
23,11,28,OFF
82,20,35,ON
13,31,30,OFF
74,15,50,OFF
84,9,64,OFF
29,38,20,OFF
31,21,61,OFF
49,41,33,ON
64,1,59,OFF
70,12,49,OFF
6,23,68,ON
43,35,22,ON
5,25,38,OFF
22,41,65,ON
2,21,59,ON
62,45,23,ON
19,15,61,ON
26,2,44,OFF
67,38,70,ON
67,22,65,OFF
84,24,69,ON
25,25,55,ON
71,30,49,OFF
89,38,20,OFF
51,4,29,OFF
10,32,43,ON
72,20,49,OFF
90,9,66,OFF
75,43,25,OFF
33,29,41,ON
86,38,53,ON
63,5,31,OFF
35,16,44,OFF
17,20,20,ON
2,43,53,OFF
12,33,40,ON
77,0,31,OFF
46,32,64,OFF
50,20,61,OFF
36,8,21,OFF
9,34,41,ON
81,11,61,OFF
45,41,41,OFF
24,16,32,ON
65,41,31,ON
6,17,47,ON
22,29,40,ON
79,24,66,ON
78,17,23,OFF
41,25,37,ON
75,22,38,ON
78,41,33,OFF
31,1,52,OFF
62,6,53,OFF
77,42,20,OFF
71,12,68,ON
39,20,33,ON
38,23,55,ON
62,25,57,OFF
5,44,21,ON
19,30,40,ON
65,38,69,ON
35,12,40,ON
60,2,54,OFF
9,25,52,ON
82,6,68,ON
61,8,61,OFF
43,2,59,OFF
68,43,23,ON
74,28,66,OFF
23,43,64,ON
69,33,31,OFF
71,36,33,ON
57,19,68,ON
52,15,52,OFF
71,23,51,OFF
45,26,30,OFF
51,1,33,OFF
24,21,20,ON
59,37,53,ON
46,35,48,ON
67,43,59,ON
72,22,64,OFF
4,10,64,ON
13,10,30,OFF
78,33,23,OFF
30,32,31,ON
10,37,39,ON
58,8,56,OFF
79,2,40,OFF
54,20,62,OFF
53,30,62,ON
15,13,64,ON
42,34,58,OFF
14,21,35,ON
54,3,67,ON
83,36,39,OFF
82,36,36,OFF
80,3,63,OFF
57,9,58,ON
65,21,46,ON
14,39,52,ON
30,25,25,ON
26,20,46,ON
51,14,39,ON
59,45,36,ON
12,16,53,ON
15,44,55,ON
20,4,45,ON
60,35,22,OFF
89,33,42,OFF
29,28,46,ON
65,0,62,OFF
53,20,26,ON
83,13,38,ON
42,13,55,OFF
90,9,58,OFF
84,28,35,ON
33,31,45,ON
72,24,66,OFF
44,5,45,OFF
25,45,33,ON
47,31,58,ON
53,29,33,ON
10,8,55,ON
50,36,57,ON
3,27,40,ON
24,5,22,ON
30,15,52,OFF
34,13,28,ON
71,23,45,ON
38,38,25,ON
87,11,62,OFF
31,45,56,ON
57,37,29,ON
19,34,56,ON
67,32,68,ON
63,36,67,OFF
78,43,37,ON
52,29,39,OFF
5,36,39,ON
23,35,62,OFF
30,4,57,ON
90,14,67,OFF
19,21,40,OFF
78,6,22,OFF
51,1,45,OFF
32,22,33,ON
86,26,26,OFF
23,36,49,OFF
80,26,39,ON
46,34,24,ON
89,33,57,ON
84,35,65,ON
23,32,70,ON
74,9,70,ON
36,16,22,OFF
42,24,59,OFF
51,1,33,ON
13,6,52,ON
67,13,69,OFF
87,21,24,OFF
59,8,43,OFF
23,33,32,ON
57,27,62,OFF
22,14,54,OFF
67,31,44,ON
87,34,62,ON
64,23,40,ON
34,13,69,OFF
35,9,24,OFF
28,42,27,ON
49,21,62,OFF
54,36,70,ON
75,13,38,ON
73,1,69,OFF
64,29,49,ON
38,25,50,ON
16,9,43,ON
57,12,21,OFF
35,39,26,OFF
73,23,35,ON
45,20,52,OFF
81,39,63,OFF
72,29,43,ON
51,4,35,ON
82,32,34,OFF
45,11,25,OFF
12,3,62,ON
34,33,41,ON
37,40,47,ON
57,3,47,OFF
7,29,32,ON
86,21,65,ON
63,26,33,OFF
46,32,48,OFF
4,9,58,OFF
14,40,45,ON
34,32,42,ON
12,27,67,ON
25,8,23,OFF
35,35,22,ON
68,39,28,ON
2,3,24,ON
44,28,27,ON
7,20,68,ON
58,13,54,OFF
83,21,27,OFF
5,6,65,ON
53,9,32,ON
75,31,28,ON
17,23,41,ON
65,38,48,ON
61,1,47,OFF
73,32,41,OFF
79,29,31,OFF
67,12,60,OFF
47,24,33,OFF
87,11,29,OFF
34,21,20,OFF
36,30,51,ON
65,15,27,OFF
84,36,66,ON
83,30,30,OFF
86,21,56,OFF
41,26,25,OFF
75,35,70,OFF
26,29,66,ON
26,9,26,OFF
22,18,64,OFF
42,23,27,OFF
74,35,43,OFF
24,43,47,ON
25,27,58,ON
76,35,70,OFF
34,45,65,ON
40,14,68,ON
51,33,61,ON
69,14,55,OFF
39,29,61,ON
74,36,47,OFF
1,34,67,ON
90,22,20,ON
15,20,30,ON
45,21,61,ON
16,31,65,ON
48,15,20,OFF
90,5,40,OFF
50,35,36,OFF
3,10,20,OFF
87,14,39,ON
53,31,70,ON
79,41,62,ON
64,30,48,OFF
6,19,57,ON
9,23,68,ON
38,29,56,OFF
53,15,30,OFF
21,16,32,ON
51,32,47,ON
8,22,59,ON
71,29,59,OFF
12,40,39,ON
54,43,25,ON
30,45,38,OFF
12,34,34,OFF
16,9,36,OFF
12,3,27,ON
6,23,41,ON
50,28,41,ON
38,5,34,OFF
4,20,63,OFF
26,18,44,ON
43,9,36,OFF
69,25,43,ON
54,20,39,ON
49,21,36,ON
84,44,59,OFF
44,30,56,ON
27,37,69,ON
73,20,50,ON
48,20,39,OFF
84,33,69,ON
12,12,20,ON
39,17,40,ON
59,0,27,OFF
89,25,36,ON
66,6,59,OFF
56,17,36,ON
8,20,21,ON
33,24,36,ON
82,7,55,OFF
49,8,26,OFF
29,5,28,OFF
56,23,61,OFF
63,44,22,ON
39,18,48,ON
21,34,27,ON
5,31,53,OFF
38,6,60,OFF
29,11,23,ON
41,13,68,ON
24,36,48,ON
25,43,32,ON
76,10,21,OFF
42,29,49,ON
35,32,25,ON
74,24,42,OFF
42,22,66,OFF
85,17,27,OFF
37,34,41,OFF
7,37,30,ON
6,26,54,ON
16,44,31,OFF
2,25,44,ON
35,2,57,OFF
27,23,48,OFF
87,19,41,OFF
84,24,46,OFF
48,6,21,OFF
59,8,50,OFF
62,39,21,ON
57,45,24,ON
36,28,66,ON
4,23,60,ON
30,28,48,ON
29,32,22,ON
34,31,29,ON
27,38,22,OFF
46,19,39,OFF
82,24,67,OFF
63,12,41,OFF
27,36,49,OFF
17,14,23,ON
12,10,37,OFF
22,9,42,OFF
12,39,59,ON
50,39,62,ON
88,31,60,OFF
34,23,31,OFF
1,43,61,ON
24,13,21,OFF
40,8,62,OFF
56,34,48,ON
25,18,53,OFF
